scenario,variant,time_ms,state,base_rtt_ms,sample_rtt_ms,min_rtt_ms,probe_cap_bytes,flight_bytes,queue_bytes,deadline_ms,round_boundary_bytes,min_stamp_ms,probe_min_ms,probe_stamp_ms,saved_cap_bytes,round_done,probe_total_ms,event
ordinary-queue,proposal,10000,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10100,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10200,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10300,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10400,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10500,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10600,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10700,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10800,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,10900,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,11000,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,11100,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
ordinary-queue,proposal,11102,ProbeRTT,100,400,400,73730,582540,436540,0,0,11102,101,1000,73730,false,0,enter;
ordinary-queue,proposal,11200,ProbeRTT,100,400,400,73730,439460,293460,0,0,11200,101,1000,73730,false,98,
ordinary-queue,proposal,11300,ProbeRTT,100,400,400,73730,293460,147460,0,0,11300,101,1000,73730,false,198,
ordinary-queue,proposal,11400,ProbeRTT,100,400,400,73730,147460,1460,0,0,11400,101,1000,73730,false,298,
ordinary-queue,proposal,11451,ProbeRTT,100,400,400,73730,73000,0,11651,15112460,11451,101,1000,73730,false,349,timer-start;
ordinary-queue,proposal,11500,ProbeRTT,100,400,400,73730,73000,1460,11651,15112460,11500,101,1000,73730,false,398,
ordinary-queue,proposal,11553,ProbeRTT,100,101,101,73730,73000,1460,11651,15112460,11553,101,1000,73730,true,451,minimum changed;
ordinary-queue,proposal,11600,ProbeRTT,100,101,101,73730,73000,1460,11651,15112460,11600,101,1000,73730,true,498,
ordinary-queue,proposal,11654,ProbeBW,100,101,101,73730,73000,1460,11651,15112460,11654,101,1000,73730,true,552,exit;
ordinary-queue,proposal,11700,ProbeBW,100,101,101,73730,73000,1460,11651,15112460,11700,101,1000,73730,true,552,
ordinary-queue,proposal,11800,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,11800,101,1000,73730,true,552,
ordinary-queue,proposal,11900,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,11900,101,1000,73730,true,552,
ordinary-queue,proposal,12000,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12000,101,1000,73730,true,552,
ordinary-queue,proposal,12100,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12100,101,1000,73730,true,552,
ordinary-queue,proposal,12200,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12200,101,1000,73730,true,552,
ordinary-queue,proposal,12300,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12300,101,1000,73730,true,552,
ordinary-queue,proposal,12400,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12400,101,1000,73730,true,552,
ordinary-queue,proposal,12500,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12500,101,1000,73730,true,552,
ordinary-queue,proposal,12600,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12600,101,1000,73730,true,552,
ordinary-queue,proposal,12700,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12700,101,1000,73730,true,552,
ordinary-queue,proposal,12800,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12800,101,1000,73730,true,552,
ordinary-queue,proposal,12900,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,12900,101,1000,73730,true,552,
ordinary-queue,proposal,13000,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13000,101,1000,73730,true,552,
ordinary-queue,proposal,13100,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13100,101,1000,73730,true,552,
ordinary-queue,proposal,13200,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13200,101,1000,73730,true,552,
ordinary-queue,proposal,13300,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13300,101,1000,73730,true,552,
ordinary-queue,proposal,13400,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13400,101,1000,73730,true,552,
ordinary-queue,proposal,13500,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13500,101,1000,73730,true,552,
ordinary-queue,proposal,13600,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13600,101,1000,73730,true,552,
ordinary-queue,proposal,13700,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13700,101,1000,73730,true,552,
ordinary-queue,proposal,13800,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13800,101,1000,73730,true,552,
ordinary-queue,proposal,13900,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,13900,101,1000,73730,true,552,
ordinary-queue,proposal,14000,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14000,101,1000,73730,true,552,
ordinary-queue,proposal,14100,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14100,101,1000,73730,true,552,
ordinary-queue,proposal,14200,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14200,101,1000,73730,true,552,
ordinary-queue,proposal,14300,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14300,101,1000,73730,true,552,
ordinary-queue,proposal,14400,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14400,101,1000,73730,true,552,
ordinary-queue,proposal,14500,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14500,101,1000,73730,true,552,
ordinary-queue,proposal,14600,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14600,101,1000,73730,true,552,
ordinary-queue,proposal,14700,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14700,101,1000,73730,true,552,
ordinary-queue,proposal,14800,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14800,101,1000,73730,true,552,
ordinary-queue,proposal,14900,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,14900,101,1000,73730,true,552,
ordinary-queue,proposal,15000,ProbeBW,100,101,101,73730,147460,1460,11651,15112460,15000,101,1000,73730,true,552,
ordinary-queue,quiche,1000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,101,1000,73730,false,0,initial
ordinary-queue,quiche,1100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1200,ProbeBW,100,200,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1300,ProbeBW,100,300,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1500,ProbeBW,100,500,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,1900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,2900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,3900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,4900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,5900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,6900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,7900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,8900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,9900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10000,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10100,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10200,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10300,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10500,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,10900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
ordinary-queue,quiche,11000,ProbeRTT,100,400,400,292000,582540,436540,0,0,11000,101,1000,73730,false,0,enter;
ordinary-queue,quiche,11100,ProbeRTT,100,400,400,292000,436540,290540,0,0,11000,101,1000,73730,false,100,
ordinary-queue,quiche,11199,ProbeRTT,100,400,400,292000,292000,146000,11399,14744540,11000,101,1000,73730,false,199,timer-start;
ordinary-queue,quiche,11200,ProbeRTT,100,400,400,292000,292000,146000,11399,14744540,11000,101,1000,73730,false,200,
ordinary-queue,quiche,11300,ProbeRTT,100,400,400,292000,292000,146000,11399,14744540,11000,101,1000,73730,false,300,
ordinary-queue,quiche,11400,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,exit;
ordinary-queue,quiche,11500,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,11600,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,11700,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,11800,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,11900,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12000,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12100,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12200,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12300,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12400,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12500,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12600,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12700,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12800,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,12900,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13000,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13100,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13200,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13300,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13400,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13500,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13600,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13700,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13800,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,13900,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
ordinary-queue,quiche,14000,ProbeBW,100,200,200,146000,292000,146000,11399,14744540,11400,101,1000,73730,true,400,
